City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Kozhikode,10:00,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹470,23,0,Malayalam,2D
Kozhikode,10:00,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹240,88,0,Malayalam,2D
Kozhikode,10:00,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹180,17,0,Malayalam,2D
Kozhikode,10:00,PalaxiCinemasHiLITEMALLKozhikode,Lounger,₹270,14,0,Malayalam,2D
Kozhikode,10:30,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Screen1,₹129.8,300,0,Malayalam,2D
Kasaragod,10:30,MagicFramesMehboobTheatreComplex4KKasaragod,Executive,₹129.7,175,5,Malayalam,2D
Kollam,10:30,MYCinemasHJComplexKarunagapally,Classic,₹150,118,15,Malayalam,2D
Kannur,10:30,ArchanaCineplexRGBLaser4K3DATMOSPayyanur,Standard,₹129.7,125,0,Malayalam,2D
Kannur,10:30,AlakodeFilmCity4KDolbyAtmos,Chandra,₹160,151,0,Malayalam,2D
Trivandrum,10:45,ArtechCinemasTrivandrum,Platinum,₹200,106,20,Malayalam,2D
Trivandrum,10:45,ArtechCinemasTrivandrum,Silver,₹180,90,0,Malayalam,2D
Alappuzha,11:00,GanamTheatreComplex4K3DKattanam,FirstClass,₹140,129,0,Malayalam,2D
Kozhikode,11:00,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Screen1,₹129.8,300,0,Malayalam,2D
Trivandrum,11:00,MridhangaCineplex4KDolbyAtmosPoovar,Executive,₹150,130,0,Malayalam,2D
Kollam,11:00,SreeDhanyaCinemax,Executive,₹300,14,0,Malayalam,2D
Kollam,11:00,SreeDhanyaCinemax,Platinum,₹140,217,0,Malayalam,2D
Kollam,11:00,SreeDhanyaCinemax,PlatinumFamily,₹140,113,2,Malayalam,2D
Kottayam,11:00,AnupamaTheatreDolby71Kottayam,Kings,₹140,149,1,Malayalam,2D
Kottayam,11:00,AnupamaTheatreDolby71Kottayam,Prince,₹105,473,0,Malayalam,2D
Pathanamthitta,11:00,AashirvadCineplexxKadappra,SofaSeat,₹275,15,0,Malayalam,2D
Pathanamthitta,11:00,AashirvadCineplexxKadappra,Platinum,₹175,61,2,Malayalam,2D
Pathanamthitta,11:00,AashirvadCineplexxKadappra,Gold,₹155,117,0,Malayalam,2D
Pathanamthitta,11:00,AashirvadCineplexxKadappra,Silver,₹100,13,0,Malayalam,2D
Kollam,11:00,AashirvadCineplexxPathanapuram,Recliner,₹320,14,0,Malayalam,2D
Kollam,11:00,AashirvadCineplexxPathanapuram,Platinum,₹200,66,0,Malayalam,2D
Kollam,11:00,AashirvadCineplexxPathanapuram,Gold,₹150,105,0,Malayalam,2D
Kottayam,11:00,MYCinemasThalayolaparambuKerala,Gold,₹105,144,6,Malayalam,2D
Ernakulam,11:00,ANNCinemaComplex4K3DDolbyAtmosRGBLASER,Platinum,₹200,100,0,Malayalam,2D
Kannur,11:00,MagicFramesDowntownMallThalassery,Gold,₹160,136,2,Malayalam,2D
Wayanad,11:15,BlueMoonTheatrePulpally,Audi2,₹105,168,0,Malayalam,2D
Pathanamthitta,11:15,TrinityMovieMaxPathanamthitta,Special,₹150,110,12,Malayalam,2D
Kozhikode,11:15,AashirvadCineplexxKozhikode,Recliner,₹380,11,0,Malayalam,2D
Kozhikode,11:15,AashirvadCineplexxKozhikode,Platinum,₹220,45,0,Malayalam,2D
Kozhikode,11:15,AashirvadCineplexxKozhikode,Gold,₹200,103,0,Malayalam,2D
Kollam,11:15,AashirvadCineplexxKottiyam,Sofa,₹230,13,2,Malayalam,2D
Kollam,11:15,AashirvadCineplexxKottiyam,Platinum,₹200,24,0,Malayalam,2D
Kollam,11:15,AashirvadCineplexxKottiyam,Gold,₹170,70,0,Malayalam,2D
Trivandrum,11:15,ThapasyaCineHouseAttingal,Balcony,₹200,136,0,Malayalam,2D
Trivandrum,11:15,ThapasyaCineHouseAttingal,Recliner,₹350,17,0,Malayalam,2D
Trivandrum,11:15,ThapasyaCineHouseAttingal,Executive,₹130,324,0,Malayalam,2D
Palakkad,11:20,KAMMoviesVadakkenchery,Platinum,₹105,423,0,Malayalam,2D
Trivandrum,11:30,SwaramLayamCinemasKattakada,Layam,₹129.8,143,3,Malayalam,2D
Trivandrum,11:30,AriesplexSLCinemasCinionicDolbyAtmos,Gold,₹150,51,13,Malayalam,2D
Trivandrum,11:30,AriesplexSLCinemasCinionicDolbyAtmos,Executive,₹129.8,152,0,Malayalam,2D
Kollam,11:30,ARIESPLEXPUNALURRGBLASER4KATMOS,Platinum,₹300,10,0,Malayalam,2D
Kollam,11:30,ARIESPLEXPUNALURRGBLASER4KATMOS,Gold,₹200,9,0,Malayalam,2D
Kollam,11:30,ARIESPLEXPUNALURRGBLASER4KATMOS,Executive,₹129.8,106,0,Malayalam,2D
Alappuzha,11:30,MLalCineplexxAashirvadHaripad,Recliner,₹340,11,0,Malayalam,2D
Alappuzha,11:30,MLalCineplexxAashirvadHaripad,Platinum,₹160,86,18,Malayalam,2D
Alappuzha,11:30,MLalCineplexxAashirvadHaripad,Gold,₹129,102,6,Malayalam,2D
Alappuzha,11:30,MLalCineplexxAashirvadHaripad,Silver,₹80,15,0,Malayalam,2D
Palakkad,11:30,AromaScreen2Palakkad,KingCircle,₹129.8,235,21,Malayalam,2D
Ernakulam,11:30,EVMCinemaAC4KRGBLaser3DPerumbavoor,Executive1,₹180,14,2,Malayalam,2D
Ernakulam,11:30,EVMCinemaAC4KRGBLaser3DPerumbavoor,Deluxe,₹160,128,6,Malayalam,2D
Trivandrum,11:30,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Platinum,₹165,22,0,Malayalam,2D
Trivandrum,11:30,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Gold,₹145,144,0,Malayalam,2D
Kollam,11:30,RevathyCinemaxRGBRealLaserParippally,Platinum,₹250,34,0,Malayalam,2D
Kollam,11:30,RevathyCinemaxRGBRealLaserParippally,Gold,₹150,234,0,Malayalam,2D
Idukki,11:45,DREAMMALLNAXACINEMASDOLBY71,Blue,₹150,173,0,Malayalam,2D
Idukki,12:00,AiswaryaCinemasKattappana,Diamond,₹129,172,7,Malayalam,2D
Palakkad,12:00,MagicFramesCinemas4KLaser3DAtmosPattambi,Gold,₹150,137,0,Malayalam,2D
Palakkad,12:00,SyndicateCinemasKoppam4KDolbyAtmosRGBLaser,Platinum,₹250,16,0,Malayalam,2D
Palakkad,12:00,SyndicateCinemasKoppam4KDolbyAtmosRGBLaser,Gold,₹150,166,0,Malayalam,2D
Palakkad,12:00,SyndicateCinemasKoppam4KDolbyAtmosRGBLaser,PlatinumCouple,₹250,4,0,Malayalam,2D
Ernakulam,12:00,FourStarMoviesManjapraAngamaly,Platinum,₹170,15,0,Malayalam,2D
Ernakulam,12:00,FourStarMoviesManjapraAngamaly,Gold,₹129,159,0,Malayalam,2D
Thrissur,12:00,RamdasMovieHouseThrissur,DiamondCircle,₹150,51,2,Malayalam,2D
Thrissur,12:00,RamdasMovieHouseThrissur,PearlCircle,₹105,245,7,Malayalam,2D
Thrissur,12:00,DCINEMAAMUGHALMALLBARCO4KLASERKODUNGALLUR,Gold,₹150,225,0,Malayalam,2D
Thrissur,12:00,JKCinemas4KDolbyAtmosKizhuthani,Diamond,₹130,53,0,Malayalam,2D
Thrissur,12:00,JKCinemas4KDolbyAtmosKizhuthani,Gold,₹125,157,0,Malayalam,2D
Thrissur,12:00,MasMoviesIrinjalakuda,Silver,₹129,60,0,Malayalam,2D
Thrissur,12:00,MasMoviesIrinjalakuda,Diamond,₹150,147,13,Malayalam,2D
Malappuram,12:30,LadderCinemasManjeri,Executive,₹150,74,23,Malayalam,2D
Ernakulam,13:10,MYCinemasRedCarpetKariyad,GoldLounge,₹250,32,0,Malayalam,2D
Ernakulam,13:10,MYCinemasRedCarpetKariyad,ExecutiveOffline,₹150,96,8,Malayalam,2D
Kozhikode,13:15,RegalCinemasKozhikode,FirstclassSc1,₹200,95,0,Malayalam,2D
Kannur,13:15,MagicFramesDowntownMallThalassery,Gold,₹160,136,0,Malayalam,2D
Kannur,13:30,CrownCinema2KDolbyTaliparamba,Crown,₹130,201,0,Malayalam,2D
Kozhikode,13:30,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Screen1,₹129.8,300,0,Malayalam,2D
Kasaragod,13:30,KaveriCinemasACDTSDolbyKarmamthody,Standard,₹105,145,0,Malayalam,2D
Kozhikode,13:30,ARCCoronation4KDolbyAtmos,Elite,₹160,146,20,Malayalam,2D
Kasaragod,13:30,MagicFramesMehboobTheatreComplex4KKasaragod,Executive,₹129.7,175,7,Malayalam,2D
Kozhikode,13:30,EMaxCinemasDolbyAtmosRGBLaserCalicut,Audi3,₹160,151,1,Malayalam,2D
Kannur,13:30,ArchanaCineplexRGBLaser4K3DATMOSPayyanur,Standard,₹129.7,125,0,Malayalam,2D
Kasaragod,13:30,MoviemaxCircleKasaragod,Max3,₹129.8,244,39,Malayalam,2D
Ernakulam,13:45,AashirvadCineplexxGrandCentreMallMuvattupuzha,Recliner,₹330,8,0,Malayalam,2D
Ernakulam,13:45,AashirvadCineplexxGrandCentreMallMuvattupuzha,Platinum,₹190,27,0,Malayalam,2D
Ernakulam,13:45,AashirvadCineplexxGrandCentreMallMuvattupuzha,Gold,₹170,63,0,Malayalam,2D
Alappuzha,14:00,SVCinemasKayamkulam,Standard,₹150,94,0,Malayalam,2D
Ernakulam,14:00,ANNCinemaComplex4K3DDolbyAtmosRGBLASER,Platinum,₹200,100,0,Malayalam,2D
Kozhikode,14:00,AashirvadCineplexxKozhikode,Recliner,₹380,11,0,Malayalam,2D
Kozhikode,14:00,AashirvadCineplexxKozhikode,Platinum,₹220,45,0,Malayalam,2D
Kozhikode,14:00,AashirvadCineplexxKozhikode,Gold,₹200,103,0,Malayalam,2D
Thrissur,14:00,ShadowCinemasPazhayannur,Platinum,₹200,16,0,Malayalam,2D
Thrissur,14:00,ShadowCinemasPazhayannur,Gold,₹140,192,3,Malayalam,2D
Kottayam,14:00,AshaTheatreKottayam,Gold,₹140,187,5,Malayalam,2D
Kottayam,14:00,AshaTheatreKottayam,Silver,₹105,33,0,Malayalam,2D
Kozhikode,14:00,TheCrownTheatreCalicut,Audi2,₹180,148,22,Malayalam,2D
Kozhikode,14:00,ChithraCineplex4KRGBLaserDtsXMannurValavu,Gold,₹129.8,142,2,Malayalam,2D
Kollam,14:10,MYCinemasHJComplexKarunagapally,Classic,₹150,194,21,Malayalam,2D
Pathanamthitta,14:15,TrinityMovieMaxPathanamthitta,Special,₹150,110,14,Malayalam,2D
Idukki,14:15,AashirvadCineplexxThodupuzha,Platinum,₹210,9,0,Malayalam,2D
Idukki,14:15,AashirvadCineplexxThodupuzha,Gold,₹185,55,0,Malayalam,2D
Idukki,14:15,AashirvadCineplexxThodupuzha,Silver,₹155,115,0,Malayalam,2D
Kottayam,14:15,BoscoCinemasKuravilangad,Economy,₹100,14,0,Malayalam,2D
Kottayam,14:15,BoscoCinemasKuravilangad,Executive,₹150,123,0,Malayalam,2D
Kottayam,14:15,BoscoCinemasKuravilangad,Gold,₹200,6,0,Malayalam,2D
Palakkad,14:30,AromaScreen2Palakkad,KingCircle,₹129.8,235,16,Malayalam,2D
Wayanad,14:30,BlueMoonTheatrePulpally,Audi2,₹105,168,0,Malayalam,2D
Kollam,14:30,ARIESPLEXPUNALURRGBLASER4KATMOS,Platinum,₹300,10,0,Malayalam,2D
Kollam,14:30,ARIESPLEXPUNALURRGBLASER4KATMOS,Gold,₹200,9,0,Malayalam,2D
Kollam,14:30,ARIESPLEXPUNALURRGBLASER4KATMOS,Executive,₹129.8,106,0,Malayalam,2D
Kollam,14:30,SreeDhanyaCinemax,Executive,₹300,14,0,Malayalam,2D
Kollam,14:30,SreeDhanyaCinemax,Platinum,₹140,217,0,Malayalam,2D
Kollam,14:30,SreeDhanyaCinemax,PlatinumFamily,₹140,113,0,Malayalam,2D
Kottayam,14:30,FocusCinemasPonkunnam,Gold,₹100,106,0,Malayalam,2D
Kollam,14:30,MYCinemasRPMallKollam,Sofa,₹250,8,4,Malayalam,2D
Kollam,14:30,MYCinemasRPMallKollam,ExecutiveOffline,₹200,89,10,Malayalam,2D
Kottayam,14:30,UGMCinemasEttumanoor,Platinum,₹250,16,2,Malayalam,2D
Kottayam,14:30,UGMCinemasEttumanoor,Gold,₹150,171,2,Malayalam,2D
Ernakulam,14:30,EVMCinemaAC4KRGBLaser3DPerumbavoor,Executive1,₹180,14,0,Malayalam,2D
Ernakulam,14:30,EVMCinemaAC4KRGBLaser3DPerumbavoor,Deluxe,₹160,128,0,Malayalam,2D
Palakkad,14:30,LadderCinemasOttapalam4KDolbyAtmos2K71,Executive,₹150,214,9,Malayalam,2D
Kasaragod,14:30,VGMMultiplexAC2K71Dolby,VgmGreen,₹190,160,19,Malayalam,2D
Palakkad,14:30,KAMMoviesVadakkenchery,Platinum,₹105,423,0,Malayalam,2D
Trivandrum,14:30,ThapasyaCineHouseAttingal,Balcony,₹200,136,0,Malayalam,2D
Trivandrum,14:30,ThapasyaCineHouseAttingal,Recliner,₹350,17,0,Malayalam,2D
