City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Ernakulam,PVRForumMallKochi,Malayalam,09:55,Recliner,₹400,8,0
Ernakulam,PVRForumMallKochi,Malayalam,09:55,Elite,₹180,111,4
Ernakulam,PVRForumMallKochi,Malayalam,09:55,Classic,₹160,28,2
Kannur,CrownCinema2KDolbyTaliparamba,Malayalam,10:30,Crown,₹130,201,1
Kottayam,DhanyaRemyaKottayam,Malayalam,11:00,Remya,₹135,251,0
Kottayam,DhanyaRemyaChanganassery,Malayalam,11:00,Remya,₹135,196,196
Trivandrum,ThapasyaCineHouseAttingal,Malayalam,11:00,Balcony,₹150,188,0
Trivandrum,ThapasyaCineHouseAttingal,Malayalam,11:00,Circle,₹130,451,0
Ernakulam,SridarMarineDriveKochi,Malayalam,12:00,GoldClass,₹160,150,150
Ernakulam,SridarMarineDriveKochi,Malayalam,12:00,ClubClass,₹140,267,267
Thrissur,INOXSobhaCityMall,Malayalam,13:15,RoyalRecliner,₹310,10,0
Thrissur,INOXSobhaCityMall,Malayalam,13:15,Club,₹210,63,0
Thrissur,INOXSobhaCityMall,Malayalam,13:15,Royal,₹210,28,0
Thrissur,INOXSobhaCityMall,Malayalam,13:15,Executive,₹130,22,2
Kannur,CrownCinema2KDolbyTaliparamba,Malayalam,13:30,Crown,₹130,201,1
Pathanamthitta,DhanyaRemyaPathanamthitta,Malayalam,14:00,RemyaCircle,₹135,197,54
Ernakulam,Kanoos2KRavipuram,Malayalam,15:00,Diamond,₹110,186,0
Ernakulam,SridarMarineDriveKochi,Malayalam,15:00,GoldClass,₹160,150,150
Ernakulam,SridarMarineDriveKochi,Malayalam,15:00,ClubClass,₹140,267,267
Trivandrum,PVRLuluTrivandrum,Malayalam,15:50,Recliner,₹350,7,0
Trivandrum,PVRLuluTrivandrum,Malayalam,15:50,Prime,₹190,60,0
Trivandrum,PVRLuluTrivandrum,Malayalam,15:50,Classic,₹170,77,1
Trivandrum,ThapasyaCineHouseAttingal,Malayalam,18:30,Balcony,₹150,188,0
Trivandrum,ThapasyaCineHouseAttingal,Malayalam,18:30,Circle,₹130,451,6
Ernakulam,Kanoos2KRavipuram,Malayalam,19:00,Diamond,₹110,186,0
Kottayam,DhanyaRemyaKottayam,Malayalam,21:00,Remya,₹135,251,0
Kottayam,DhanyaRemyaChanganassery,Malayalam,21:00,Remya,₹135,196,196
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,21:00,Premium,₹190,223,11
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,21:00,Executive,₹100,51,11
Trivandrum,ThapasyaCineHouseAttingal,Malayalam,21:30,Balcony,₹150,188,0
Trivandrum,ThapasyaCineHouseAttingal,Malayalam,21:30,Circle,₹130,451,0
Ernakulam,LakshmiCinemasCantonMallMuvattupuzha,Malayalam,21:30,Gold,₹150,213,2
Ernakulam,Kanoos2KRavipuram,Malayalam,21:50,Diamond,₹110,186,0
Kozhikode,AbhilashCinemas4KMukkam,Malayalam,11:45,Executive,₹129.8,252,0
Malappuram,PopularFilmCity2KDolbyAtmosACValanchery,Malayalam,14:30,DiamondCircle,₹110,394,1
Kozhikode,AbhilashCinemas4KMukkam,Malayalam,14:45,Executive,₹129.8,252,26
Kozhikode,MagicFramesCinemas4KDolbyAtmosKunnamangalam,Malayalam,15:00,Gold,₹180,107,0
Kozhikode,ARCAbhilashCinemas4KMukkamMukkam,Malayalam,18:00,Executive,₹129.8,252,26
Malappuram,KairaliCinemas4KDolbyAtmosManjeri,Malayalam,18:15,XtremeCircle,₹130,507,0
Malappuram,KairaliCinemas4KDolbyAtmosManjeri,Malayalam,18:30,XtremeCircle,₹130,507,0
Malappuram,PopularFilmCityACPerinthalmannaRoad,Malayalam,18:30,DiamondCircle,₹110,394,0
Kozhikode,ARCAbhilashCinemas4KMukkam,Malayalam,21:00,Executive,₹129.8,252,26
Malappuram,KairaliCinemas4KDolbyAtmosManjeri,Malayalam,21:15,XtremeCircle,₹130,507,0
Malappuram,KairaliCinemas4KDolbyAtmosManjeri,Malayalam,21:30,XtremeCircle,₹130,507,0
Malappuram,PopularFilmCity2KDolbyAtmosACValanchery,Malayalam,21:30,DiamondCircle,₹110,394,0
Ernakulam,STCinemasGoldenMallMattoor,Malayalam,23:45,Premium,₹150,178,4
Malappuram,FairylandCinemasNilambur,,11:00,MinPrice,₹160,205,0
Malappuram,FairylandCinemasNilambur,,14:15,MinPrice,₹160,205,0
