City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Pathanamthitta,10:30,TrinityMovieMaxPathanamthitta,Special,₹150,110,6,Malayalam,2D
Kannur,10:30,CrownCinema2KDolbyTaliparamba,Crown,₹130,201,1,Malayalam,2D
Kottayam,10:45,AshaTheatreKottayam,Gold,₹140,187,7,Malayalam,2D
Kottayam,10:45,AshaTheatreKottayam,Silver,₹110,33,0,Malayalam,2D
Trivandrum,11:00,SriKalidasMPlex4KRGBLaserAtmosKattakkada,Recliner,₹400,13,0,Malayalam,2D
Trivandrum,11:00,SriKalidasMPlex4KRGBLaserAtmosKattakkada,Gold,₹180,174,1,Malayalam,2D
Trivandrum,11:00,SriKalidasMPlex4KRGBLaserAtmosKattakkada,Silver,₹150,51,0,Malayalam,2D
Alappuzha,11:00,GanamTheatreComplex4K3DKattanam,FirstClass,₹140,129,6,Malayalam,2D
Idukki,11:00,SilverHillsNaxaCinemas4KDolbyATMOS,Silver,₹160,80,14,Malayalam,2D
Palakkad,11:15,Priyatama3D2KACDolby7Point1Palakkad,Executive,₹150,50,6,Malayalam,2D
Palakkad,11:15,Priyatama3D2KACDolby7Point1Palakkad,DressCircle,₹110,182,5,Malayalam,2D
Kannur,11:30,LibertyParadiseThalassery,Mini,₹129.8,250,192,Malayalam,2D
Kottayam,12:15,VelvetViewCinemasKumarakom4KLaserDolbyAtmos,Platinum,₹250,14,0,Malayalam,2D
Kottayam,12:15,VelvetViewCinemasKumarakom4KLaserDolbyAtmos,Gold,₹150,96,0,Malayalam,2D
Kottayam,12:15,VelvetViewCinemasKumarakom4KLaserDolbyAtmos,Silver,₹100,28,0,Malayalam,2D
Kottayam,13:10,MYCinemasThalayolaparambuKerala,Gold,₹110,144,63,Malayalam,2D
Kannur,13:15,AuraCinemasPeravoor,Screen2,₹130,145,0,Malayalam,2D
Kannur,13:45,AuraCinemasMattannur,Executive,₹130,137,0,Malayalam,2D
Kottayam,14:00,AshaTheatreKottayam,Gold,₹140,187,19,Malayalam,2D
Kottayam,14:00,AshaTheatreKottayam,Silver,₹110,33,0,Malayalam,2D
Idukki,14:00,SilverHillsNaxaCinemas4KDolbyATMOS,Silver,₹160,80,80,Malayalam,2D
Palakkad,14:25,Priyatama3D2KACDolby7Point1Palakkad,Executive,₹150,50,42,Malayalam,2D
Palakkad,14:25,Priyatama3D2KACDolby7Point1Palakkad,DressCircle,₹110,182,72,Malayalam,2D
Alappuzha,14:30,GanamTheatreComplex4K3DKattanam,FirstClass,₹140,129,27,Malayalam,2D
Trivandrum,14:30,KairaliSreeNilaRGBLaser4KDolbyAtmos,Platinum,₹140,259,79,Malayalam,2D
Kannur,14:45,LibertyParadiseThalassery,Mini,₹129.8,250,196,Malayalam,2D
Idukki,15:00,SanthoshCinemaDolby7Point1Kattappana,RoyalCircle,₹110,268,0,Malayalam,2D
Kozhikode,16:00,CityMallCinemasThamarassery,Platinum,₹260,9,7,Malayalam,2D
Kozhikode,16:00,CityMallCinemasThamarassery,Gold,₹160,78,42,Malayalam,2D
